"DATE","state","land_rig_count"
2000-10-20,"Oregon",0
2000-10-27,"Oregon",0
2000-11-03,"Oregon",0
2000-11-10,"Oregon",0
2000-11-17,"Oregon",0
2000-11-22,"Oregon",0
2000-12-01,"Oregon",0
2000-12-08,"Oregon",0
2000-12-15,"Oregon",0
2000-12-21,"Oregon",0
2000-12-29,"Oregon",0
2001-01-05,"Oregon",0
2001-01-12,"Oregon",0
2001-01-19,"Oregon",0
2001-01-26,"Oregon",0
2001-02-02,"Oregon",0
2001-02-09,"Oregon",0
2001-02-16,"Oregon",0
2001-02-23,"Oregon",0
2001-03-02,"Oregon",0
2001-03-09,"Oregon",0
2001-03-16,"Oregon",0
2001-03-23,"Oregon",0
2001-03-30,"Oregon",0
2001-04-06,"Oregon",0
2001-04-12,"Oregon",0
2001-04-20,"Oregon",0
2001-04-27,"Oregon",0
2001-05-04,"Oregon",0
2001-05-11,"Oregon",0
2001-05-18,"Oregon",0
2001-05-25,"Oregon",1
2001-06-01,"Oregon",1
2001-06-08,"Oregon",0
2001-06-15,"Oregon",0
2001-06-22,"Oregon",0
2001-06-29,"Oregon",0
2001-07-06,"Oregon",0
2001-07-13,"Oregon",0
2001-07-20,"Oregon",0
2001-07-27,"Oregon",0
2001-08-03,"Oregon",0
2001-08-10,"Oregon",0
2001-08-17,"Oregon",0
2001-08-24,"Oregon",0
2001-08-31,"Oregon",0
2001-09-07,"Oregon",0
2001-09-14,"Oregon",0
2001-09-21,"Oregon",0
2001-09-28,"Oregon",0
2001-10-05,"Oregon",0
2001-10-12,"Oregon",0
2001-10-19,"Oregon",0
2001-10-26,"Oregon",0
2001-11-02,"Oregon",0
2001-11-09,"Oregon",0
2001-11-16,"Oregon",0
2001-11-21,"Oregon",0
2001-11-30,"Oregon",0
2001-12-07,"Oregon",0
2001-12-14,"Oregon",0
2001-12-21,"Oregon",0
2001-12-28,"Oregon",0
2002-01-04,"Oregon",0
2002-01-11,"Oregon",0
2002-01-18,"Oregon",0
2002-01-25,"Oregon",0
2002-02-01,"Oregon",0
2002-02-08,"Oregon",0
2002-02-15,"Oregon",0
2002-02-22,"Oregon",0
2002-03-01,"Oregon",0
2002-03-08,"Oregon",0
2002-03-15,"Oregon",0
2002-03-22,"Oregon",0
2002-03-28,"Oregon",0
2002-04-05,"Oregon",0
2002-04-12,"Oregon",0
2002-04-19,"Oregon",0
2002-04-26,"Oregon",0
2002-05-03,"Oregon",0
2002-05-10,"Oregon",0
2002-05-17,"Oregon",0
2002-05-24,"Oregon",0
2002-05-31,"Oregon",0
2002-06-07,"Oregon",0
2002-06-14,"Oregon",0
2002-06-21,"Oregon",0
2002-06-28,"Oregon",0
2002-07-03,"Oregon",0
2002-07-12,"Oregon",0
2002-07-19,"Oregon",0
2002-07-26,"Oregon",0
2002-08-02,"Oregon",0
2002-08-09,"Oregon",0
2002-08-16,"Oregon",0
2002-08-23,"Oregon",0
2002-08-30,"Oregon",0
2002-09-06,"Oregon",0
2002-09-13,"Oregon",0
2002-09-20,"Oregon",0
2002-09-27,"Oregon",0
2002-10-04,"Oregon",0
2002-10-11,"Oregon",0
2002-10-18,"Oregon",0
2002-10-25,"Oregon",0
2002-11-01,"Oregon",0
2002-11-08,"Oregon",0
2002-11-15,"Oregon",0
2002-11-22,"Oregon",0
2002-11-27,"Oregon",0
2002-12-06,"Oregon",0
2002-12-13,"Oregon",0
2002-12-20,"Oregon",0
2002-12-27,"Oregon",0
2003-01-03,"Oregon",0
2003-01-10,"Oregon",0
2003-01-17,"Oregon",0
2003-01-24,"Oregon",0
2003-01-31,"Oregon",0
2003-02-07,"Oregon",0
2003-02-14,"Oregon",0
2003-02-21,"Oregon",0
2003-02-28,"Oregon",0
2003-03-07,"Oregon",0
2003-03-14,"Oregon",0
2003-03-21,"Oregon",0
2003-03-28,"Oregon",0
2003-04-04,"Oregon",0
2003-04-11,"Oregon",0
2003-04-17,"Oregon",0
2003-04-25,"Oregon",0
2003-05-02,"Oregon",0
2003-05-09,"Oregon",0
2003-05-16,"Oregon",0
2003-05-23,"Oregon",0
2003-05-30,"Oregon",0
2003-06-06,"Oregon",0
2003-06-13,"Oregon",0
2003-06-20,"Oregon",0
2003-06-27,"Oregon",0
2003-07-03,"Oregon",0
2003-07-11,"Oregon",0
2003-07-18,"Oregon",0
2003-07-25,"Oregon",0
2003-08-01,"Oregon",0
2003-08-08,"Oregon",0
2003-08-15,"Oregon",0
2003-08-22,"Oregon",0
2003-08-29,"Oregon",0
2003-09-05,"Oregon",0
2003-09-12,"Oregon",0
2003-09-19,"Oregon",0
2003-09-26,"Oregon",0
2003-10-03,"Oregon",0
2003-10-10,"Oregon",0
2003-10-17,"Oregon",0
2003-10-24,"Oregon",0
2003-10-31,"Oregon",0
2003-11-07,"Oregon",0
2003-11-14,"Oregon",0
2003-11-21,"Oregon",0
2003-11-26,"Oregon",0
2003-12-05,"Oregon",0
2003-12-12,"Oregon",0
2003-12-19,"Oregon",0
2003-12-23,"Oregon",0
2003-12-31,"Oregon",0
2004-01-09,"Oregon",0
2004-01-16,"Oregon",0
2004-01-23,"Oregon",0
2004-01-30,"Oregon",0
2004-02-06,"Oregon",0
2004-02-13,"Oregon",0
2004-02-20,"Oregon",0
2004-02-27,"Oregon",0
2004-03-05,"Oregon",0
2004-03-12,"Oregon",0
2004-03-19,"Oregon",0
2004-03-26,"Oregon",0
2004-04-02,"Oregon",0
2004-04-08,"Oregon",0
2004-04-16,"Oregon",0
2004-04-23,"Oregon",0
2004-04-30,"Oregon",0
2004-05-07,"Oregon",0
2004-05-14,"Oregon",0
2004-05-21,"Oregon",0
2004-05-28,"Oregon",0
2004-06-04,"Oregon",0
2004-06-11,"Oregon",0
2004-06-18,"Oregon",0
2004-06-25,"Oregon",0
2004-07-02,"Oregon",0
2004-07-09,"Oregon",0
2004-07-16,"Oregon",0
2004-07-23,"Oregon",0
2004-07-30,"Oregon",0
2004-08-06,"Oregon",0
2004-08-13,"Oregon",0
2004-08-20,"Oregon",0
2004-08-27,"Oregon",0
2004-09-03,"Oregon",0
2004-09-10,"Oregon",0
2004-09-17,"Oregon",0
2004-09-24,"Oregon",0
2004-10-01,"Oregon",0
2004-10-08,"Oregon",0
2004-10-15,"Oregon",0
2004-10-22,"Oregon",0
2004-10-29,"Oregon",0
2004-11-05,"Oregon",0
2004-11-12,"Oregon",0
2004-11-19,"Oregon",0
2004-11-24,"Oregon",0
2004-12-03,"Oregon",0
2004-12-10,"Oregon",0
2004-12-17,"Oregon",0
2004-12-23,"Oregon",0
2004-12-31,"Oregon",0
2005-01-07,"Oregon",0
2005-01-14,"Oregon",0
2005-01-21,"Oregon",0
2005-01-28,"Oregon",0
2005-02-04,"Oregon",0
2005-02-11,"Oregon",0
2005-02-18,"Oregon",0
2005-02-25,"Oregon",0
2005-03-04,"Oregon",0
2005-03-11,"Oregon",0
2005-03-18,"Oregon",0
2005-03-24,"Oregon",0
2005-04-01,"Oregon",0
2005-04-08,"Oregon",0
2005-04-15,"Oregon",0
2005-04-22,"Oregon",0
2005-04-29,"Oregon",0
2005-05-06,"Oregon",0
2005-05-13,"Oregon",0
2005-05-20,"Oregon",0
2005-05-27,"Oregon",0
2005-06-03,"Oregon",0
2005-06-10,"Oregon",0
2005-06-17,"Oregon",0
2005-06-24,"Oregon",0
2005-07-01,"Oregon",0
2005-07-08,"Oregon",0
2005-07-15,"Oregon",0
2005-07-22,"Oregon",0
2005-07-29,"Oregon",0
2005-08-05,"Oregon",0
2005-08-12,"Oregon",0
2005-08-19,"Oregon",1
2005-08-26,"Oregon",1
2005-09-02,"Oregon",1
2005-09-09,"Oregon",1
2005-09-16,"Oregon",1
2005-09-23,"Oregon",1
2005-09-30,"Oregon",1
2005-10-07,"Oregon",1
2005-10-14,"Oregon",1
2005-10-21,"Oregon",1
2005-10-28,"Oregon",1
2005-11-04,"Oregon",1
2005-11-11,"Oregon",1
2005-11-18,"Oregon",1
2005-11-23,"Oregon",1
2005-12-02,"Oregon",1
2005-12-09,"Oregon",1
2005-12-16,"Oregon",1
2005-12-22,"Oregon",0
2005-12-30,"Oregon",0
2006-01-06,"Oregon",0
2006-01-13,"Oregon",0
2006-01-20,"Oregon",0
2006-01-27,"Oregon",0
2006-02-03,"Oregon",0
2006-02-10,"Oregon",0
2006-02-17,"Oregon",0
2006-02-24,"Oregon",0
2006-03-03,"Oregon",0
2006-03-10,"Oregon",0
2006-03-17,"Oregon",0
2006-03-24,"Oregon",0
2006-03-31,"Oregon",0
2006-04-07,"Oregon",0
2006-04-13,"Oregon",0
2006-04-21,"Oregon",0
2006-04-28,"Oregon",0
2006-05-05,"Oregon",0
2006-05-12,"Oregon",0
2006-05-19,"Oregon",0
2006-05-26,"Oregon",0
2006-06-02,"Oregon",0
2006-06-09,"Oregon",0
2006-06-16,"Oregon",0
2006-06-23,"Oregon",0
2006-06-30,"Oregon",0
2006-07-07,"Oregon",0
2006-07-14,"Oregon",0
2006-07-21,"Oregon",0
2006-07-28,"Oregon",0
2006-08-04,"Oregon",0
2006-08-11,"Oregon",0
2006-08-18,"Oregon",0
2006-08-25,"Oregon",0
2006-09-01,"Oregon",0
2006-09-08,"Oregon",0
2006-09-15,"Oregon",0
2006-09-22,"Oregon",0
2006-09-29,"Oregon",1
2006-10-06,"Oregon",1
2006-10-13,"Oregon",1
2006-10-20,"Oregon",1
2006-10-27,"Oregon",1
2006-11-03,"Oregon",1
2006-11-10,"Oregon",1
2006-11-17,"Oregon",1
2006-11-22,"Oregon",1
2006-12-01,"Oregon",1
2006-12-08,"Oregon",0
2006-12-15,"Oregon",0
2006-12-22,"Oregon",0
2006-12-29,"Oregon",0
2007-01-05,"Oregon",0
2007-01-12,"Oregon",0
2007-01-19,"Oregon",0
2007-01-26,"Oregon",0
2007-02-02,"Oregon",0
2007-02-09,"Oregon",0
2007-02-16,"Oregon",0
2007-02-23,"Oregon",0
2007-03-02,"Oregon",0
2007-03-09,"Oregon",0
2007-03-16,"Oregon",0
2007-03-23,"Oregon",0
2007-03-30,"Oregon",0
2007-04-06,"Oregon",0
2007-04-13,"Oregon",0
2007-04-20,"Oregon",0
2007-04-27,"Oregon",0
2007-05-04,"Oregon",0
2007-05-11,"Oregon",0
2007-05-18,"Oregon",0
2007-05-25,"Oregon",0
2007-06-01,"Oregon",0
2007-06-08,"Oregon",0
2007-06-15,"Oregon",0
2007-06-22,"Oregon",0
2007-06-29,"Oregon",0
2007-07-06,"Oregon",0
2007-07-13,"Oregon",0
2007-07-20,"Oregon",0
2007-07-27,"Oregon",0
2007-08-03,"Oregon",0
2007-08-10,"Oregon",0
2007-08-17,"Oregon",0
2007-08-24,"Oregon",0
2007-08-31,"Oregon",0
2007-09-07,"Oregon",0
2007-09-14,"Oregon",0
2007-09-21,"Oregon",0
2007-09-28,"Oregon",0
2007-10-05,"Oregon",0
2007-10-12,"Oregon",0
2007-10-19,"Oregon",0
2007-10-26,"Oregon",0
2007-11-02,"Oregon",0
2007-11-09,"Oregon",0
2007-11-16,"Oregon",0
2007-11-21,"Oregon",0
2007-11-30,"Oregon",0
2007-12-07,"Oregon",0
2007-12-14,"Oregon",0
2007-12-21,"Oregon",0
2007-12-28,"Oregon",0
2008-01-04,"Oregon",0
2008-01-11,"Oregon",0
2008-01-18,"Oregon",0
2008-01-25,"Oregon",0
2008-02-01,"Oregon",0
2008-02-08,"Oregon",0
2008-02-15,"Oregon",0
2008-02-22,"Oregon",0
2008-02-29,"Oregon",0
2008-03-07,"Oregon",0
2008-03-14,"Oregon",0
2008-03-21,"Oregon",0
2008-03-28,"Oregon",0
2008-04-04,"Oregon",0
2008-04-11,"Oregon",0
2008-04-18,"Oregon",1
2008-04-25,"Oregon",1
2008-05-02,"Oregon",1
2008-05-09,"Oregon",2
2008-05-16,"Oregon",2
2008-05-23,"Oregon",2
2008-05-30,"Oregon",1
2008-06-06,"Oregon",1
2008-06-13,"Oregon",1
2008-06-20,"Oregon",1
2008-06-27,"Oregon",1
2008-07-04,"Oregon",1
2008-07-11,"Oregon",1
2008-07-18,"Oregon",1
2008-07-25,"Oregon",1
2008-08-01,"Oregon",1
2008-08-08,"Oregon",1
2008-08-15,"Oregon",1
2008-08-22,"Oregon",1
2008-08-29,"Oregon",1
2008-09-05,"Oregon",1
2008-09-12,"Oregon",1
2008-09-19,"Oregon",1
2008-09-26,"Oregon",1
2008-10-03,"Oregon",1
2008-10-10,"Oregon",1
2008-10-17,"Oregon",1
2008-10-24,"Oregon",1
2008-10-31,"Oregon",1
2008-11-07,"Oregon",1
2008-11-14,"Oregon",1
2008-11-21,"Oregon",0
2008-11-26,"Oregon",0
2008-12-05,"Oregon",0
2008-12-12,"Oregon",0
2008-12-19,"Oregon",0
2008-12-26,"Oregon",0
2009-01-02,"Oregon",0
2009-01-09,"Oregon",0
2009-01-16,"Oregon",0
2009-01-23,"Oregon",0
2009-01-30,"Oregon",0
2009-02-06,"Oregon",0
2009-02-13,"Oregon",0
2009-02-20,"Oregon",0
2009-02-27,"Oregon",0
2009-03-06,"Oregon",0
2009-03-13,"Oregon",0
2009-03-20,"Oregon",0
2009-03-27,"Oregon",0
2009-04-03,"Oregon",0
2009-04-09,"Oregon",0
2009-04-17,"Oregon",0
2009-04-24,"Oregon",0
2009-05-01,"Oregon",0
2009-05-08,"Oregon",0
2009-05-15,"Oregon",0
2009-05-22,"Oregon",0
2009-05-29,"Oregon",0
2009-06-05,"Oregon",0
2009-06-12,"Oregon",0
2009-06-19,"Oregon",0
2009-06-26,"Oregon",0
2009-07-02,"Oregon",0
2009-07-10,"Oregon",0
2009-07-11,"Oregon",0
2009-07-24,"Oregon",0
2009-07-31,"Oregon",0
2009-08-07,"Oregon",0
2009-08-14,"Oregon",0
2009-08-21,"Oregon",0
2009-08-28,"Oregon",0
2009-09-04,"Oregon",0
2009-09-11,"Oregon",0
2009-09-18,"Oregon",1
2009-09-25,"Oregon",1
2009-10-02,"Oregon",1
2009-10-09,"Oregon",2
2009-10-16,"Oregon",2
2009-10-23,"Oregon",2
2009-10-30,"Oregon",1
2009-11-06,"Oregon",1
2009-11-13,"Oregon",1
2009-11-20,"Oregon",1
2009-11-25,"Oregon",1
2009-12-04,"Oregon",1
2009-12-11,"Oregon",1
2009-12-18,"Oregon",1
2009-12-23,"Oregon",1
2009-12-31,"Oregon",1
2010-01-08,"Oregon",1
2010-01-15,"Oregon",0
2010-01-22,"Oregon",0
2010-01-29,"Oregon",0
2010-02-05,"Oregon",0
2010-02-12,"Oregon",0
2010-02-19,"Oregon",0
2010-02-26,"Oregon",0
2010-03-05,"Oregon",0
2010-03-12,"Oregon",0
2010-03-19,"Oregon",0
2010-03-26,"Oregon",0
2010-04-01,"Oregon",0
2010-04-09,"Oregon",0
2010-04-16,"Oregon",0
2010-04-23,"Oregon",0
2010-04-30,"Oregon",0
2010-05-07,"Oregon",0
2010-05-14,"Oregon",0
2010-05-21,"Oregon",0
2010-05-28,"Oregon",0
2010-06-04,"Oregon",0
2010-06-11,"Oregon",0
2010-06-18,"Oregon",0
2010-06-25,"Oregon",0
2010-07-02,"Oregon",0
2010-07-09,"Oregon",0
2010-07-16,"Oregon",0
2010-07-23,"Oregon",0
2010-07-30,"Oregon",0
2010-08-06,"Oregon",0
2010-08-13,"Oregon",0
2010-08-20,"Oregon",0
2010-08-27,"Oregon",0
2010-09-03,"Oregon",0
2010-09-10,"Oregon",0
2010-09-17,"Oregon",0
2010-09-24,"Oregon",1
2010-10-01,"Oregon",1
2010-10-08,"Oregon",1
2010-10-15,"Oregon",1
2010-10-22,"Oregon",1
2010-10-29,"Oregon",1
2010-11-05,"Oregon",1
2010-11-12,"Oregon",0
2010-11-19,"Oregon",0
2010-11-24,"Oregon",0
2010-12-03,"Oregon",0
2010-12-10,"Oregon",0
2010-12-17,"Oregon",0
2010-12-22,"Oregon",0
2010-12-30,"Oregon",0
2011-01-07,"Oregon",0
2011-01-14,"Oregon",0
2011-01-21,"Oregon",0
2011-01-28,"Oregon",0
2011-02-04,"Oregon",0
2011-02-11,"Oregon",0
2011-02-18,"Oregon",0
2011-02-25,"Oregon",0
2011-03-04,"Oregon",0
2011-03-11,"Oregon",0
2011-03-18,"Oregon",0
2011-03-25,"Oregon",0
2011-04-01,"Oregon",0
2011-04-08,"Oregon",0
2011-04-15,"Oregon",0
2011-04-21,"Oregon",1
2011-04-29,"Oregon",1
2011-05-06,"Oregon",1
2011-05-13,"Oregon",1
2011-05-20,"Oregon",1
2011-05-27,"Oregon",1
2011-06-03,"Oregon",1
2011-06-10,"Oregon",1
2011-06-17,"Oregon",1
2011-06-24,"Oregon",1
2011-07-01,"Oregon",1
2011-07-08,"Oregon",1
2011-07-15,"Oregon",1
2011-07-22,"Oregon",1
2011-07-29,"Oregon",1
2011-08-05,"Oregon",1
2011-08-12,"Oregon",1
2011-08-19,"Oregon",1
2011-08-26,"Oregon",1
2011-09-02,"Oregon",1
2011-09-09,"Oregon",1
2011-09-16,"Oregon",1
2011-09-23,"Oregon",1
2011-09-30,"Oregon",1
2011-10-07,"Oregon",1
2011-10-14,"Oregon",1
2011-10-21,"Oregon",1
2011-10-28,"Oregon",1
2011-11-04,"Oregon",1
2011-11-11,"Oregon",1
2011-11-18,"Oregon",1
2011-11-25,"Oregon",1
2011-12-02,"Oregon",1
2011-12-09,"Oregon",1
2011-12-16,"Oregon",1
2011-12-22,"Oregon",1
2011-12-29,"Oregon",1
2012-01-06,"Oregon",1
2012-01-13,"Oregon",1
2012-01-20,"Oregon",1
2012-01-27,"Oregon",1
2012-02-03,"Oregon",1
2012-02-10,"Oregon",1
2012-02-17,"Oregon",1
2012-02-24,"Oregon",1
2012-03-02,"Oregon",1
2012-03-09,"Oregon",1
2012-03-16,"Oregon",1
2012-03-23,"Oregon",1
2012-03-30,"Oregon",1
2012-04-05,"Oregon",1
2012-04-13,"Oregon",1
2012-04-20,"Oregon",1
2012-04-27,"Oregon",1
2012-05-04,"Oregon",1
2012-05-11,"Oregon",1
2012-05-18,"Oregon",1
2012-05-25,"Oregon",1
2012-06-01,"Oregon",1
2012-06-08,"Oregon",0
2012-06-15,"Oregon",0
2012-06-22,"Oregon",0
2012-06-29,"Oregon",0
2012-07-06,"Oregon",0
2012-07-13,"Oregon",0
2012-07-20,"Oregon",0
2012-07-27,"Oregon",0
2012-08-03,"Oregon",0
2012-08-10,"Oregon",0
2012-08-17,"Oregon",0
2012-08-24,"Oregon",0
2012-08-31,"Oregon",0
2012-09-07,"Oregon",0
2012-09-14,"Oregon",0
2012-09-21,"Oregon",0
2012-09-28,"Oregon",0
2012-10-05,"Oregon",0
2012-10-12,"Oregon",0
2012-10-19,"Oregon",0
2012-10-26,"Oregon",0
2012-11-02,"Oregon",0
2012-11-09,"Oregon",0
2012-11-16,"Oregon",0
2012-11-21,"Oregon",0
2012-11-30,"Oregon",0
2012-12-07,"Oregon",0
2012-12-14,"Oregon",0
2012-12-21,"Oregon",1
2012-12-28,"Oregon",1
2013-01-04,"Oregon",1
2013-01-11,"Oregon",1
2013-01-18,"Oregon",1
2013-01-25,"Oregon",1
2013-02-01,"Oregon",1
2013-02-08,"Oregon",1
2013-02-15,"Oregon",1
2013-02-22,"Oregon",0
2013-03-01,"Oregon",0
2013-03-08,"Oregon",0
2013-03-15,"Oregon",0
2013-03-22,"Oregon",0
2013-03-28,"Oregon",0
2013-04-05,"Oregon",0
2013-04-12,"Oregon",0
2013-04-19,"Oregon",0
2013-04-26,"Oregon",0
2013-05-03,"Oregon",0
2013-05-10,"Oregon",0
2013-05-17,"Oregon",0
2013-05-24,"Oregon",0
2013-05-31,"Oregon",0
2013-06-07,"Oregon",0
2013-06-14,"Oregon",0
2013-06-21,"Oregon",0
2013-06-28,"Oregon",0
2013-07-03,"Oregon",0
2013-07-12,"Oregon",0
2013-07-19,"Oregon",0
2013-07-26,"Oregon",0
2013-08-02,"Oregon",0
2013-08-09,"Oregon",0
2013-08-16,"Oregon",0
2013-08-23,"Oregon",0
2013-08-30,"Oregon",0
2013-09-06,"Oregon",0
2013-09-13,"Oregon",0
2013-09-20,"Oregon",0
2013-09-27,"Oregon",0
2013-10-04,"Oregon",0
2013-10-11,"Oregon",0
2013-10-18,"Oregon",0
2013-10-25,"Oregon",0
2013-11-01,"Oregon",0
2013-11-08,"Oregon",0
2013-11-15,"Oregon",0
2013-11-22,"Oregon",0
2013-11-27,"Oregon",0
2013-12-06,"Oregon",0
2013-12-13,"Oregon",0
2013-12-20,"Oregon",0
2013-12-27,"Oregon",0
2014-01-03,"Oregon",0
2014-01-10,"Oregon",0
2014-01-17,"Oregon",0
2014-01-24,"Oregon",0
2014-01-31,"Oregon",0
2014-02-07,"Oregon",0
2014-02-14,"Oregon",0
2014-02-21,"Oregon",0
2014-02-28,"Oregon",0
2014-03-07,"Oregon",0
2014-03-14,"Oregon",0
2014-03-21,"Oregon",0
2014-03-28,"Oregon",0
2014-04-04,"Oregon",0
2014-04-11,"Oregon",0
2014-04-17,"Oregon",0
2014-04-25,"Oregon",0
2014-05-02,"Oregon",0
2014-05-09,"Oregon",0
2014-05-16,"Oregon",0
2014-05-23,"Oregon",0
2014-05-30,"Oregon",0
2014-06-06,"Oregon",0
2014-06-13,"Oregon",0
2014-06-20,"Oregon",0
2014-06-27,"Oregon",0
2014-07-03,"Oregon",0
2014-07-11,"Oregon",0
2014-07-18,"Oregon",0
2014-07-25,"Oregon",0
2014-08-01,"Oregon",0
2014-08-08,"Oregon",0
2014-08-15,"Oregon",0
2014-08-22,"Oregon",0
2014-08-29,"Oregon",0
2014-09-05,"Oregon",0
2014-09-12,"Oregon",0
2014-09-19,"Oregon",0
2014-09-26,"Oregon",0
2014-10-03,"Oregon",0
2014-10-10,"Oregon",0
2014-10-17,"Oregon",0
2014-10-24,"Oregon",0
2014-10-31,"Oregon",0
2014-11-07,"Oregon",0
2014-11-14,"Oregon",0
2014-11-21,"Oregon",0
2014-11-26,"Oregon",0
2014-12-05,"Oregon",0
2014-12-12,"Oregon",0
2014-12-19,"Oregon",0
2014-12-26,"Oregon",0
2015-01-02,"Oregon",0
2015-01-09,"Oregon",0
2015-01-16,"Oregon",0
2015-01-23,"Oregon",0
2015-01-30,"Oregon",0
2015-02-06,"Oregon",0
2015-02-13,"Oregon",0
2015-02-20,"Oregon",0
2015-02-27,"Oregon",0
2015-03-06,"Oregon",0
2015-03-13,"Oregon",0
2015-03-20,"Oregon",0
2015-03-27,"Oregon",0
2015-04-02,"Oregon",0
2015-04-10,"Oregon",0
2015-04-17,"Oregon",0
2015-04-24,"Oregon",0
2015-05-01,"Oregon",0
2015-05-08,"Oregon",0
2015-05-15,"Oregon",0
2015-05-22,"Oregon",0
2015-05-29,"Oregon",0
2015-06-05,"Oregon",0
2015-06-12,"Oregon",0
2015-06-19,"Oregon",0
2015-06-26,"Oregon",0
2015-07-02,"Oregon",0
2015-07-10,"Oregon",0
2015-07-17,"Oregon",0
2015-07-24,"Oregon",0
2015-07-31,"Oregon",0
2015-08-07,"Oregon",0
2015-08-14,"Oregon",0
2015-08-21,"Oregon",0
2015-08-28,"Oregon",0
2015-09-04,"Oregon",0
2015-09-11,"Oregon",0
2015-09-18,"Oregon",0
2015-09-25,"Oregon",0
2015-10-02,"Oregon",0
2015-10-09,"Oregon",0
2015-10-16,"Oregon",0
2015-10-23,"Oregon",0
2015-10-30,"Oregon",0
2015-11-06,"Oregon",0
2015-11-13,"Oregon",0
2015-11-20,"Oregon",0
2015-11-25,"Oregon",0
2015-12-04,"Oregon",0
2015-12-11,"Oregon",0
2015-12-18,"Oregon",0
2015-12-23,"Oregon",0
2015-12-31,"Oregon",0
2016-01-08,"Oregon",0
2016-01-15,"Oregon",0
2016-01-22,"Oregon",0
2016-01-29,"Oregon",0
2016-02-05,"Oregon",0
2016-02-12,"Oregon",0
2016-02-19,"Oregon",0
2016-02-26,"Oregon",0
2016-03-04,"Oregon",0
2016-03-11,"Oregon",0
2016-03-18,"Oregon",0
2016-03-24,"Oregon",0
2016-04-01,"Oregon",0
2016-04-08,"Oregon",0
2016-04-15,"Oregon",0
2016-04-22,"Oregon",0
2016-04-29,"Oregon",0
2016-05-06,"Oregon",0
2016-05-13,"Oregon",0
2016-05-20,"Oregon",0
2016-05-27,"Oregon",0
2016-06-03,"Oregon",0
2016-06-10,"Oregon",0
2016-06-17,"Oregon",0
2016-06-24,"Oregon",0
2016-07-01,"Oregon",0
2016-07-08,"Oregon",0
2016-07-15,"Oregon",0
2016-07-22,"Oregon",0
2016-07-29,"Oregon",0
2016-08-05,"Oregon",0
2016-08-12,"Oregon",0
2016-08-19,"Oregon",0
2016-08-26,"Oregon",0
2016-09-02,"Oregon",0
2016-09-09,"Oregon",0
2016-09-16,"Oregon",0
2016-09-23,"Oregon",0
2016-09-30,"Oregon",0
2016-10-07,"Oregon",0
2016-10-14,"Oregon",0
2016-10-21,"Oregon",0
2016-10-28,"Oregon",0
2016-11-04,"Oregon",0
2016-11-11,"Oregon",0
2016-11-18,"Oregon",0
2016-11-23,"Oregon",0
2016-12-02,"Oregon",0
2016-12-09,"Oregon",0
2016-12-16,"Oregon",0
2016-12-23,"Oregon",0
2016-12-30,"Oregon",0
2017-01-06,"Oregon",0
2017-01-13,"Oregon",0
2017-01-20,"Oregon",0
2017-01-27,"Oregon",0
2017-02-03,"Oregon",0
2017-02-10,"Oregon",0
2017-02-17,"Oregon",0
2017-02-24,"Oregon",0
2017-03-03,"Oregon",0
2017-03-10,"Oregon",0
2017-03-17,"Oregon",0
2017-03-24,"Oregon",0
2017-03-31,"Oregon",0
2017-04-07,"Oregon",0
2017-04-13,"Oregon",0
2017-04-21,"Oregon",0
2017-04-28,"Oregon",0
2017-05-05,"Oregon",0
2017-05-12,"Oregon",0
2017-05-19,"Oregon",0
2017-05-26,"Oregon",0
2017-06-02,"Oregon",0
2017-06-09,"Oregon",0
2017-06-16,"Oregon",0
2017-06-23,"Oregon",0
2017-06-30,"Oregon",0
2017-07-07,"Oregon",0
2017-07-14,"Oregon",0
2017-07-21,"Oregon",0
2017-07-28,"Oregon",0
2017-08-04,"Oregon",0
2017-08-11,"Oregon",0
2017-08-18,"Oregon",0
2017-08-25,"Oregon",0
2017-09-01,"Oregon",0
2017-09-08,"Oregon",0
2017-09-15,"Oregon",0
2017-09-22,"Oregon",0
2017-09-29,"Oregon",0
2017-10-06,"Oregon",0
2017-10-13,"Oregon",0
2017-10-20,"Oregon",0
2017-10-27,"Oregon",0
2017-11-03,"Oregon",0
2017-11-10,"Oregon",0
2017-11-17,"Oregon",0
2017-11-22,"Oregon",0
2017-12-01,"Oregon",0
2017-12-08,"Oregon",0
2017-12-15,"Oregon",0
2017-12-22,"Oregon",0
2017-12-29,"Oregon",0
2018-01-05,"Oregon",0
2018-01-12,"Oregon",0
2018-01-19,"Oregon",0
2018-01-26,"Oregon",0
2018-02-02,"Oregon",0
2018-02-09,"Oregon",0
2018-02-16,"Oregon",0
2018-02-23,"Oregon",0
2018-03-02,"Oregon",0
2018-03-09,"Oregon",0
2018-03-16,"Oregon",0
2018-03-23,"Oregon",0
2018-03-29,"Oregon",0
2018-04-06,"Oregon",0
2018-04-13,"Oregon",0
2018-04-20,"Oregon",0
2018-04-27,"Oregon",0
2018-05-04,"Oregon",0
2018-05-11,"Oregon",0
2018-05-18,"Oregon",0
2018-05-25,"Oregon",0
2018-06-01,"Oregon",0
2018-06-08,"Oregon",0
2018-06-15,"Oregon",0
2018-06-22,"Oregon",0
2018-06-29,"Oregon",0
2018-07-06,"Oregon",0
2018-07-13,"Oregon",0
2018-07-20,"Oregon",0
2018-07-27,"Oregon",0
2018-08-03,"Oregon",0
2018-08-10,"Oregon",0
2018-08-17,"Oregon",0
2018-08-24,"Oregon",0
